diario,seccion,titulo,descripcion,sentimiento,pond_negativos,pond_neutro,pond_positivo
Cronica,ultimas_noticias,Mujeres indígenas en Canadá son obligadas a ser esterilizadas después de dar a luz,,NEU,0.11766631156206131,0.866800844669342,0.01553286612033844
Cronica,ultimas_noticias,"Las Divisiones de Seguridad Rural y Canes se capacitaron como ""primeros respondientes""","Se trató de una actividad teórica y práctica enfocada al ""primer respondiente"", destinada a personal policial que en muchos casos llega primero a una intervención.",NEU,0.010287292301654816,0.972984254360199,0.016728509217500687
Cronica,ultimas_noticias,Paro y manifestación docente,La medida de fuerza fue convocada por 24 horas el día de hoy a nivel provincial en reclamo por mejoras salariales. En Comodoro se manifestaron en Kilómetro 3 y se espera una movilización en Rawson por la tarde.,NEU,0.023157089948654175,0.963355302810669,0.013487588614225388
Cronica,ultimas_noticias,Pusieron en funcionamiento un nuevo pabellón del Instituto Penitenciario Provincial,Las instalaciones estarán destinadas al alojamiento de los internos más conflictivos de las diferentes dependencias de la zona.,NEU,0.02704724483191967,0.6569516658782959,0.31600111722946167
Cronica,ultimas_noticias,El Municipio dispone de asistencia digital para la realización del Censo,"En el marco del Censo que se desarrollará este miércoles 18 de mayo, la Municipalidad, a través de la Secretaría de Cultura, ofrece asistencia a quienes deseen completar el cuestionario correspondiente de forma virtual. Los interesados deben acercarse al Centro de Información Pública, hasta el martes 17 de mayo, inclusive, de 09:00 a 17:00 horas.",NEU,0.017271436750888824,0.9531578421592712,0.029570715501904488
Cronica,ultimas_noticias,Chubut incorporó dos estaciones móviles de combustible,"De esta manera aumenta la capacidad estratégica de distribución de combustible que requiere la flota de Vialidad Provincial. La inversión fue de más de 8,5 millones de pesos.

",NEU,0.015402556397020817,0.8894551396369934,0.09514234215021133
Cronica,ultimas_noticias,Piden aplicarse la vacuna de refuerzo contra el Covid-19 antes de la llegada del invierno,"El titular de la cartera sanitaria chubutense, Fabián Puratich, recordó que “la pandemia no terminó, que en algunas provincias están aumentando los casos y que si hay menos internaciones y mortalidad no es casualidad, es por los cuidados y las vacunas”.",NEU,0.012531773187220097,0.9732049107551575,0.014263390563428402
Cronica,ultimas_noticias,Chubut participó del proyecto de implementación del Protocolo de Nagoya en Argentina,El Gobierno Provincial presentó una propuesta normativa vinculada al acceso a los recursos genéticos y la distribución de beneficios que se deriven de su utilización.,NEU,0.009986006654798985,0.9586402177810669,0.0313737615942955
Cronica,ultimas_noticias,Orlando Barone le ganó un juicio a la empresa estatal RTA y cobrará más de 15 millones de pesos,,NEU,0.04739171639084816,0.9422292709350586,0.010379042476415634
Cronica,ultimas_noticias,Siguen buscando cadáveres entre los escombros en el hotel de La Habana,,NEU,0.1916191577911377,0.8059743642807007,0.0024063794407993555
Cronica,ultimas_noticias,Vecinos de un barrio de Puerto Deseado presentarán en la justicia federal un amparo contra Camuzzi,,NEU,0.02504837140440941,0.9627552628517151,0.012196281924843788
Cronica,ultimas_noticias,La Marcha Federal Piquetera también se moviliza en Comodoro,,NEU,0.01884959079325199,0.9423201084136963,0.03883020952343941
Cronica,ultimas_noticias,"SADOP adhiere hoy al paro docente de Atech, “a la espera de propuesta económica del gobierno provincial”",,NEU,0.04950907453894615,0.9414623975753784,0.009028587490320206
Cronica,ultimas_noticias,Suba de combustible: Se carga la nafta necesaria “para ir tirando” todo el mes,,NEU,0.051705677062273026,0.931145429611206,0.017148934304714203
Cronica,ultimas_noticias,Se inicia en Rada Tilly el servicio de poda de arbolado público,,NEU,0.026604974642395973,0.932830274105072,0.04056472331285477
Cronica,ultimas_noticias,Taller de orientación vocacional y ocupacional para estudiantes secundarios del último año en Rada Tilly,,NEU,0.006653252057731152,0.9810652136802673,0.012281431816518307
Cronica,ultimas_noticias,Hasta el 18 de mayo se puede realizar el Censo 2022 en “versión digital”,"Hasta el próximo miércoles 18 de mayo, fecha en la que los censistas recorrerán “de manera presencial” los domicilios de todo el país, continuará habilitada la web para responder el cuestionario y de esta manera, adelantar el trabajo real que en otras épocas realizaban exclusivamente los censistas.",NEU,0.009823193773627281,0.9823067784309387,0.007870055735111237
Cronica,ultimas_noticias,El único neurólogo infantil del sistema público también presentó su renuncia,,NEG,0.644015908241272,0.3537086844444275,0.0022754056844860315
Cronica,ultimas_noticias,Renunciaron el jefe del Departamento de Pediatría y el jefe del Servicio,"Desde el área de Pediatría advirtieron a las autoridades sobre la falta de recurso humano y material para atender la demanda de patologías propias del invierno, sin embargo, no se brindaron respuestas ni soluciones, y el jefe del Departamento y el del Servicio de Pediatría, decidieron renunciar a su cargo.",NEG,0.6917005181312561,0.30331122875213623,0.004988254979252815
Cronica,ultimas_noticias,Extendieron la conciliación obligatoria y no habrá paro de colectivos esta semana,,NEU,0.005375084932893515,0.8893673419952393,0.10525761544704437
Cronica,ultimas_noticias,El Municipio concretará un taller en la Semana del Parto Respetado,"Los encuentros, de carácter gratuito, tendrán lugar desde el lunes 16 al viernes 20 de mayo, en instalaciones de Centro de Atención Primaria de la Salud “Marcelino Reyes”, de Km. 3. La propuesta se desarrollará en distintos turnos con el objetivo promover la participación de la comunidad.",NEU,0.00619369326159358,0.9254553914070129,0.06835085898637772
Cronica,ultimas_noticias,10° aniversario de la Ley de Identidad de Género: Comodoro tuvo el primer consultorio inclusivo de la provincia,,NEU,0.014289634302258492,0.8096308708190918,0.17607954144477844
La_nacion,Politica,Demoras de más de 5 kilómetros en la autopista La Plata-Buenos Aires por una protesta de colectiveros,La concentración de los choferes de colectivos de larga distancia se produce en el kilómetro 7 y genera retrasos en la autovía en dirección a la Ciudad,NEG,0.8302410840988159,0.16107140481472015,0.008687476627528667
La_nacion,Politica,La transformación de los patios de comida de los shoppings en polos gastronómicos de alta cocina,Los shoppings amplían sus propuestas culinarias: aumenta la cantidad de espacios que ofrecen alimentos frescos en los que además se puede comer; radiografía de un sector en metamorfosis ,NEU,0.0033214841969311237,0.8983964323997498,0.09828207641839981
La_nacion,Politica,Gerardo Morales redobló la apuesta y dijo que Mauricio Macri entorpece la carrera de Patricia Bullrich y Horacio Rodríguez Larreta,"El gobernador de Jujuy, que ayer le envió una carta al exmandatario, aseguró que el referente de Pro debería ocupar “un rol más lateral” en lugar de buscar “centralidad para ser candidato”",NEG,0.5074042081832886,0.47449010610580444,0.018105698749423027
La_nacion,Politica,Rafael Nadal y el dolor de una lesión en medio del festejo: qué es el síndrome de Müller-Weiss,"El tenista mallorquín celebró un nuevo título en Roland Garros, pero se refirió dramáticamente a la dolencia que lo persigue desde hace muchos años",NEU,0.35507017374038696,0.6289064288139343,0.01602337695658207
La_nacion,Politica,"We Folil, el nuevo y exitoso restaurante de una familia mapuche de Villa Pehuenia","Alberto Puel y su hermano Raúl trabajan, junto a otros miembros de su familia, en hacer crecer esta novedosa propuesta de restó sustentable; donde (casi) todo lo que ofrecen a los comensales es de producción propia ",NEU,0.011118363589048386,0.6951002478599548,0.2937813699245453
La_nacion,Politica,Perú espera rival de una igualada repesca entre Emiratos y Australia,,NEU,0.035906776785850525,0.9573907256126404,0.006702449172735214
La_nacion,Politica,El ataque contra una iglesia el domingo en Nigeria dejó al menos 21 muertos,,NEG,0.8851330876350403,0.10917115956544876,0.0056957341730594635
La_nacion,Politica,La inteligencia artificial se vuelve una herramienta para fabricar medicamentos,,NEU,0.006798407528549433,0.891459047794342,0.10174258798360825
La_nacion,Politica,Sube a 41 muertos el balance del derrumbe de edificio en Irán,,NEG,0.8827093839645386,0.10879616439342499,0.008494443260133266
La_nacion,Politica,Robles se ampara en la Ley del CNI para no revelar si inteligencia alertó de presiones de Marruecos,,NEU,0.10857319086790085,0.8827943801879883,0.008632355369627476
La_nacion,Politica,El Gobierno dice que no han llegado a acuerdos con el PP para la prórroga del decreto anticrisis,,NEG,0.6072856783866882,0.3855930268764496,0.007121354341506958
La_nacion,Politica,Exviceministro venezolano insiste y pide a la AN que investigue al excargo de PDVSA que se declaró culpable en EEUU,,NEU,0.07755233347415924,0.9131499528884888,0.009297692216932774
La_nacion,Politica,Microsoft Store no cerrará las aplicaciones abiertas durante sus actualizaciones automáticas,,NEU,0.08412514626979828,0.8922357559204102,0.023639164865016937
La_nacion,Politica,(CORRECCIÓN) Estructura 'pastel de frutas' amplía usos para los polímeros orgánicos,,NEU,0.0030754227191209793,0.9861778020858765,0.010746822692453861
La_nacion,Politica,Estructura 'pastel de frutas' amplia usos para los polímeros orgánicos,,NEU,0.0029950710013508797,0.9433829188346863,0.053622059524059296
La_nacion,Politica,Canadá se niega a jugar un amistoso ante Panamá como protesta contra la Federación,,NEG,0.8578301072120667,0.13866470754146576,0.003505195491015911
La_nacion,Politica,"Apple actualizaría software de iphone, ipad en evento para desarrolladores",,NEU,0.01579682156443596,0.956737756729126,0.027465475723147392
La_nacion,Politica,Gran Bretaña aumenta ayuda a Ucrania con misiles modernos,,NEU,0.08364157378673553,0.8922924995422363,0.024065913632512093
La_nacion,Politica,Rosendo Fraga analizó el regreso de Daniel Scioli a la escena nacional y vaticinó que será “candidato presidencial”,El analista político consideró que el ahora exembajador de Brasil regresa al círculo rojo para “ser el punto de encuentro” entre Alberto Fernández y Cristina Kirchner,NEU,0.0998704805970192,0.8862264156341553,0.013903114944696426
La_nacion,Politica,Javier Milei fulminó a Martín Guzmán y Alberto Fernández por el impuesto a la “renta inesperada”,El diputado por La Libertad Avanza calificó la iniciativa del Poder Ejecutivo como “aberrante” y explicó las razones por las que generará “más pobres”,NEU,0.15229332447052002,0.8150020837783813,0.032704632729291916
La_nacion,Politica,"Lavrov tilda de ""intolerable"" que países vecinos de Serbia impidieran que su vuelo llegara a Belgrado",,NEG,0.9486528635025024,0.048588965088129044,0.00275825010612607
La_nacion,Politica,Los posibles sucesores de Johnson se preparan para una intensa jornada de cara a la moción de censura,,NEU,0.05931800603866577,0.9276296496391296,0.013052351772785187
La_nacion,Politica,"El presidente de RDC dice que ""no hay duda"" de que Ruanda apoya al grupo rebelde M23",,NEU,0.008282791823148727,0.9137542247772217,0.07796305418014526
La_nacion,Politica,"Acuerdo a tres entre Rusia, Ucrania y Turquía para desbloquear las exportaciones de cereales, según medios",,NEU,0.010971534065902233,0.9709460735321045,0.01808241568505764
La_nacion,Politica,Paseo en bicicleta para los dirigentes de Australia e Indonesia,,NEU,0.0021227409597486258,0.9831597208976746,0.014717518351972103
La_nacion,Politica,"Nadal, una leyenda pendiente de su pie",,POS,0.013533086515963078,0.05015808343887329,0.9363088011741638
La_nacion,Politica,"Rusia denuncia el ""hostil"" cierre del espacio aéreo a su canciller Lavrov",,NEG,0.8172870874404907,0.17551924288272858,0.007193631958216429
La_nacion,Politica,"Primero limpiar y luego reconstruir las ""ciudades mártires"" cerca de Kiev",,NEU,0.04117616266012192,0.952028214931488,0.0067955609411001205
La_nacion,Politica,"Canciller ruso Lavrov califica de ""inconcebible"" el cierre de espacio aéreo para su viaje",,NEU,0.4689100682735443,0.5187098979949951,0.012380030937492847
La_nacion,Politica,Telegram cede a las autoridades alemanas el acceso a datos de usuarios vinculados a casos de abuso infantil y terrorismo,,NEU,0.11208521574735641,0.8810728192329407,0.006841963157057762
La_nacion,Politica,"La Fórmula 1, segundo deporte con más conversación en Twitter en España en 2021",,NEU,0.04056060314178467,0.8241097927093506,0.13532955944538116
La_nacion,Politica,"El Corte Inglés elige, dentro de su Proyecto Orígenes, un café colombiano y sostenible para sus cafeterías",,NEU,0.0033431409392505884,0.783875048160553,0.2127819061279297
La_nacion,Politica,Bolivia declara oficialmente el inicio de una quinta ola de coronavirus en el país,,NEU,0.4564853012561798,0.5277942419052124,0.01572047546505928
La_nacion,Politica,Dimite el seleccionador de Bulgaria Yasen Petrov,,NEG,0.7206251621246338,0.2715825140476227,0.0077922833152115345
La_nacion,Politica,¿Cómo pueden tumbar a Boris Johnson los conservadores?,,NEG,0.5959402918815613,0.3978370726108551,0.006222653668373823
La_nacion,Politica,"El OIEA destaca que la seguridad de las centrales nucleares en Ucrania es ""un asunto clave"" a nivel mundial",,NEU,0.014668828807771206,0.8916401863098145,0.09369104355573654
La_nacion,Politica,"Casi 3,4 millones de espectadores siguieron el República Checa-España en La 1",,NEU,0.023138737305998802,0.8906925916671753,0.08616873621940613
La_nacion,Politica,"Apple enviará entre 6 y 7 millones de unidades de MacBook Air en el segundo semestre de 2022, según Kuo",,NEU,0.032860010862350464,0.9328372478485107,0.034302692860364914
La_nacion,Politica,El ataque contra una iglesia el domingo en Nigeria dejó al menos 21 muertos (balance oficial),,NEG,0.5955179929733276,0.3978923559188843,0.006589592434465885
La_nacion,Politica,Meliá Hotels ha sido certificada como empresa socialmente responsable en México,,POS,0.005676601082086563,0.07021314650774002,0.9241102337837219
La_nacion,Politica,El Dakar 2023 contará con 14 etapas de oeste a este de Arabia Saudita,,NEU,0.021196961402893066,0.9434812664985657,0.03532177582383156
La_nacion,Politica,"Ventas de autos nuevos en Rusia se derrumban en mayo un 83,5% interanual (fabricantes)",,NEU,0.2296673208475113,0.7477232217788696,0.02260950393974781
La_nacion,Politica,Aumentan a más de 40 los muertos por el derrumbe de un centro comercial en el sur de Irán,,NEG,0.9027337431907654,0.0893663540482521,0.007900010794401169
La_nacion,Politica,El Gobierno de Polonia adelanta que Kaczynski dejará de ser vice primer ministro para centrarse en el partido,,NEU,0.02778635546565056,0.9618339538574219,0.010379631072282791
La_nacion,Politica,Los plesiosaurios tenían que girar sus aletas para nadar,,NEU,0.028851961717009544,0.9677118062973022,0.0034362487494945526
La_nacion,Politica,Países occidentales dispuestos a endurecer el tono contra Irán por su programa nuclear,,NEU,0.04076477512717247,0.9401808977127075,0.01905435509979725
La_nacion,Politica,La Justicia de Sri Lanka desbloquea la salida de un avión de la compañía rusa Aeroflot,,NEU,0.044719357043504715,0.9424420595169067,0.01283855177462101
La_nacion,Politica,Reino Unido anuncia el envío a Ucrania de un sistema de lanzacohetes múltiples por la guerra con Rusia,,NEU,0.09931077808141708,0.8829472661018372,0.017741987481713295
La_nacion,Politica,Microsoft trabaja en un parche para la vulnerabilidad que usa Word para ejecutar código malicioso a través de MSDT,,NEU,0.10853312909603119,0.8608251214027405,0.03064175695180893
La_nacion,Politica,La tormenta Alex avanza hacia Bermuda con viento y lluvias,,NEG,0.8095179796218872,0.18520128726959229,0.005280796904116869
La_nacion,Politica,Corea del Sur y EEUU disparan ocho misiles en respuesta a pruebas de Corea del Norte,,NEU,0.0875544399023056,0.8909432888031006,0.021502304822206497
La_nacion,Politica,"Boris Johnson, sometido a un voto de confianza por su partido",,NEU,0.0356927290558815,0.9586927890777588,0.005614443216472864
La_nacion,Politica,Nadal asciende un puesto y se coloca 4º en clasificación ATP,,NEU,0.02907061204314232,0.5702617764472961,0.40066763758659363
La_nacion,Politica,Un británico condenado a 15 años de prisión en Irak por tráfico de antigüedades,,NEU,0.27913036942481995,0.7002725005149841,0.020597103983163834
La_nacion,Politica,Paula Badosa retorna al 'Top 3' del ranking WTA,,NEU,0.018905751407146454,0.6248679161071777,0.3562263548374176
La_nacion,Politica,La Fiscalía de Perú cita a declarar a Castillo en el marco de una investigación en su contra por corrupción,,NEU,0.0342923104763031,0.9590039253234863,0.006703691557049751
La_nacion,Politica,Ucrania cifra en más de 31.000 el número de soldados de Rusia muertos desde el inicio de la guerra,,NEG,0.5657553672790527,0.41727587580680847,0.01696879230439663
La_nacion,Politica,Predicen una erupción volcánica cinco meses antes de producirse,,NEU,0.10433775931596756,0.882347583770752,0.013314704410731792
La_nacion,Politica,"Scaloni, tras la gran actuación de Messi: ""Es como Nadal, ya no sé qué más decir""",,NEU,0.21747633814811707,0.7370959520339966,0.04542778432369232
La_nacion,Politica,"Cheney adelanta que la conspiración del 6 de enero fue ""extremadamente bien organizada""",,NEU,0.008568317629396915,0.8769569396972656,0.11447476595640182
La_nacion,Politica,No somos especiales como galaxia o como observadores,,NEU,0.3523182272911072,0.6439700722694397,0.0037116946186870337
La_nacion,Politica,Turquía anuncia la muerte de siete supuestos miembros del PKK en nuevas operaciones en Irak,,NEU,0.32285284996032715,0.6578996181488037,0.019247479736804962
La_nacion,Politica,Países musulmanes condenan comentarios sobre islam en India,,NEU,0.18988770246505737,0.7921181917190552,0.017994094640016556
La_nacion,Politica,Covid-19 en Uruguay: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 925.777 nuevos casos en  Uruguay; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.036900658160448074,0.9491374492645264,0.013961930759251118
La_nacion,Politica,Covid-19 en Brasil: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 31.153.069 nuevos casos en  Brasil; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.044979192316532135,0.9441319704055786,0.010888838209211826
La_nacion,Politica,Covid-19 en Colombia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 6.109.105 nuevos casos en  Colombia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.04253979027271271,0.9449009895324707,0.012559240683913231
La_nacion,Politica,Covid-19 en Bolivia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 910.134 nuevos casos en  Bolivia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.041106827557086945,0.9494109749794006,0.009482228197157383
La_nacion,Politica,Variables secretas: qué miran las aseguradoras antes de cotizar una póliza y quiénes acceden al precio más barato,"No solo importa el valor y el modelo del vehículo, sino que se tienen en cuenta otros factores; cuánto influye la edad y por qué las mujeres de más de 40 años acceden a un mejor cotización",NEU,0.00859364029020071,0.9867044687271118,0.004701923578977585
La_nacion,Politica,"Empieza el juicio contra el exjuez Carlos Soto Dávila, acusado de cobrar coimas para favorecer a narcos","Las audiencias comenzarán el 21 de este mes ante un Tribunal Oral Federal de Corrientes, donde desarrolló su carrera el exmagistrado; también están imputados dos secretarios penales, cuatro abogados, un intendente y tres traficantes",NEU,0.12320239841938019,0.8609777688980103,0.015819761902093887
La_nacion,Politica,Facundo Arana rompió el silencio tras el acuerdo con Romina Gaetani,"El actor, que se vio afectado por las declaraciones públicas de la actriz, agradeció en redes el apoyo que recibió durante los últimos días, cuando ambos llegaron finalmente a un acuerdo",NEU,0.09259012341499329,0.8751240372657776,0.032285869121551514
La_nacion,Politica,"Sebastián Beccacece se volvió loco, se cruzó con  Gallardo y terminó expulsado",El técnico de Defensa y Justicia explotó porque no pudo hacer un cambio y desató un incidente con su par de River; los antecedentes de furia del DT del Halcón,NEG,0.9587195515632629,0.038954608142375946,0.0023258535657078028
La_nacion,Politica,La Rural cambia una costumbre y su presidente dará dos discursos,"En la exposición, que se realizará del 21 al 31 del mes próximo, no se hará el tradicional corte de cintas del primer día por la mañana y sí un acto por la tarde",NEU,0.0019347632769495249,0.9931627511978149,0.004902465734630823
La_nacion,Politica,"Guerra Rusia-Ucrania, en vivo: últimas noticias del conflicto y el minuto a minuto","El helicóptero Ka-25, también conocido como “Cocodrilo”, es el medio de transporte más utilizado por el líder del Kremlin; Reino Unido acaba de anunciar que enviará a Ucrania una poderosa arma: un sistema de lanzacohetes múltiples",NEU,0.02964060753583908,0.9525619149208069,0.01779749244451523
La_nacion,Politica,"Lo que hay que saber: Presentan hoy el proyecto de impuesto a la renta inesperada; Daniel Scioli asume la semana próxima como ministro; piden investigar la licitación del gasoducto Néstor Kichner; comienza la Cumbre de las Américas; ganó Boca, empató River",Este es el resumen de noticias de LA NACION de la mañana del 3 de junio de 2022 ,NEU,0.011380244977772236,0.9322140216827393,0.05640575289726257
La_nacion,Politica,"Otro accidente grave en el polo: ahora le tocó a un referí argentino en Brasil, Juan José Araya","La serie de caídas que viene estremeciendo a la actividad afectó ahora a un juez, una figura que corre mucho menos riesgo; Juanjo, que inició a Batistuta en este deporte, está en coma inducido",NEG,0.8068195581436157,0.19066201150417328,0.0025184056721627712
La_nacion,Politica,Lo que hay que saber: Hoy se hace el acto por otro #NiUnaMenos en el Congreso; falleció el cantante El Noba; clausuran la clínica Matienzo por cirugías estéticas mal hechas; la invasión rusa en Ucrania cumple 100 días; Rafael Nadal pasó a la final de Roland Garros,Este es el resumen de noticias de LA NACION de la tarde del 3 de junio de 2022 ,NEU,0.22082455456256866,0.7706003785133362,0.008574985899031162
La_nacion,Politica,Dónde comprar un departamento para alquilar en zona Norte,"En esa área del Gran Buenos Aires se requieren al menos 28 años para repagar la inversión de compra, aunque en algunas localidades se necesita menos",NEU,0.00711188605055213,0.9904546141624451,0.002433468820527196
La_nacion,Politica,Dólar blue hoy: a cuánto cotiza el lunes 6 de junio,La moneda estadounidense cotiza a 201.00 para la compra y 205.00 para la venta; este precio lo ubica 63% del valor oficial informado por el Banco Nación,NEU,0.03454799950122833,0.9507806897163391,0.014671281911432743
La_nacion,Politica,Covid-19 en Corea del Sur: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 18.163.686 nuevos casos en  Corea del Sur; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.029408743605017662,0.9644724130630493,0.0061188191175460815
La_nacion,Politica,Covid-19 en Italia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 17.505.973 nuevos casos en  Italia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.03854517638683319,0.9498449563980103,0.011609802022576332
La_nacion,Politica,Covid-19 en Alemania: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 26.540.852 nuevos casos en  Alemania; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.03843284025788307,0.9521792531013489,0.00938783586025238
La_nacion,Politica,Euro hoy en Argentina: a cuánto cotiza el lunes 6 de junio,,NEU,0.10153394937515259,0.8843868970870972,0.014079169370234013
La_nacion,Politica,Covid-19 en Reino Unido: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 22.305.893 nuevos casos en  Reino Unido; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.03983369469642639,0.9506228566169739,0.009543443098664284
La_nacion,Politica,Covid-19 en Francia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 29.641.606 nuevos casos en  Francia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.03584056347608566,0.9539787769317627,0.010180722922086716
La_nacion,Politica,Covid-19 en Estados Unidos: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 86.516.281 nuevos casos en  Estados Unidos; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.04920611158013344,0.9390437006950378,0.01175015326589346
La_nacion,Politica,Covid-19 en India: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 43.181.113 nuevos casos en  India; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.023342354223132133,0.9685342907905579,0.008123447187244892
La_nacion,Politica,Covid-19 en Turquía: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 15.072.747 nuevos casos en  Turquía; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.019879870116710663,0.9735929369926453,0.006527161691337824
La_nacion,Politica,Covid-19 en Rusia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 18.351.851 nuevos casos en  Rusia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.025342708453536034,0.966362476348877,0.00829484686255455
La_nacion,Politica,Irak condena a un británico por contrabando de antigüedades,,NEU,0.14147613942623138,0.8384483456611633,0.020075557753443718
La_nacion,Politica,"Torta de leche sin  huevo, en licuadora","Fácil, rápida y en licuadora, la receta más fácil de un bizcochuelo suave y esponjoso para hacer cuando hay ganas de comer algo dulce.",NEU,0.011344952508807182,0.9830278158187866,0.0056272405199706554
La_nacion,Politica,¿Sembramos trigo?: una pregunta que no tiene una respuesta general,,NEU,0.15875300765037537,0.8396201729774475,0.001626903424039483
La_nacion,Politica,El campo ante la sociedad: ¿se trata simplemente de mejorar el storytelling?,,NEU,0.01924368552863598,0.9721146821975708,0.008641710504889488
La_nacion,Politica,"Dormir con plantas, ¿sí o no?",Toda la verdad detrás del antiguo mito de que las plantas en el dormitorio “se roban” el oxígeno.,NEU,0.006815712433308363,0.9314491748809814,0.0617351196706295
La_nacion,Politica,Autoridades de Bangladés acusan al operador del depósito que se incendió dejando 49 muertos,,NEU,0.32814639806747437,0.6610742211341858,0.010779463686048985
La_nacion,Politica,Horóscopo de Libra de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Libra; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.011789693497121334,0.937195897102356,0.051014382392168045
La_nacion,Politica,Horóscopo de Virgo de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Virgo; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.010293941013514996,0.9345837831497192,0.05512232705950737
La_nacion,Politica,Horóscopo de Leo de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Leo; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.012217456474900246,0.9314801096916199,0.056302547454833984
La_nacion,Politica,Horóscopo de Cáncer de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Cáncer; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.01433440949767828,0.9177465438842773,0.06791903078556061
La_nacion,Politica,Horóscopo de Géminis de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Géminis; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.010348327457904816,0.9305216670036316,0.05912993848323822
La_nacion,Politica,Horóscopo de Tauro de hoy: lunes 6 de Junio de 2022,"Consultá las predicciones astrológicas para quienes nacieron bajo la influencia de Tauro; qué les espera en el trabajo, la salud y el amor, según su ascendente y las características de su signo",NEU,0.009481478482484818,0.9203929901123047,0.0701255276799202
La_nacion,Economia,Demoras de más de 5 kilómetros en la autopista La Plata-Buenos Aires por una protesta de colectiveros,La concentración de los choferes de colectivos de larga distancia se produce en el kilómetro 7 y genera retrasos en la autovía en dirección a la Ciudad,NEG,0.8302410840988159,0.16107140481472015,0.008687476627528667
La_nacion,Economia,La transformación de los patios de comida de los shoppings en polos gastronómicos de alta cocina,Los shoppings amplían sus propuestas culinarias: aumenta la cantidad de espacios que ofrecen alimentos frescos en los que además se puede comer; radiografía de un sector en metamorfosis ,NEU,0.0033214841969311237,0.8983964323997498,0.09828207641839981
La_nacion,Economia,Gerardo Morales redobló la apuesta y dijo que Mauricio Macri entorpece la carrera de Patricia Bullrich y Horacio Rodríguez Larreta,"El gobernador de Jujuy, que ayer le envió una carta al exmandatario, aseguró que el referente de Pro debería ocupar “un rol más lateral” en lugar de buscar “centralidad para ser candidato”",NEG,0.5074042081832886,0.47449010610580444,0.018105698749423027
La_nacion,Economia,Rafael Nadal y el dolor de una lesión en medio del festejo: qué es el síndrome de Müller-Weiss,"El tenista mallorquín celebró un nuevo título en Roland Garros, pero se refirió dramáticamente a la dolencia que lo persigue desde hace muchos años",NEU,0.35507017374038696,0.6289064288139343,0.01602337695658207
La_nacion,Economia,"We Folil, el nuevo y exitoso restaurante de una familia mapuche de Villa Pehuenia","Alberto Puel y su hermano Raúl trabajan, junto a otros miembros de su familia, en hacer crecer esta novedosa propuesta de restó sustentable; donde (casi) todo lo que ofrecen a los comensales es de producción propia ",NEU,0.011118363589048386,0.6951002478599548,0.2937813699245453
La_nacion,Economia,Perú espera rival de una igualada repesca entre Emiratos y Australia,,NEU,0.035906776785850525,0.9573907256126404,0.006702449172735214
La_nacion,Economia,El ataque contra una iglesia el domingo en Nigeria dejó al menos 21 muertos,,NEG,0.8851330876350403,0.10917115956544876,0.0056957341730594635
La_nacion,Economia,La inteligencia artificial se vuelve una herramienta para fabricar medicamentos,,NEU,0.006798407528549433,0.891459047794342,0.10174258798360825
